Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Convex_Area,Equiv_Diameter,Eccentricity,Solidity,Extent,Roundness,Aspect_Ration,Compactness,Class
68320.00,1080.10,455.09,192.19,69205.00,294.94,0.91,0.99,0.54,0.74,2.37,0.65,aaargaaap Sivrisi
101320.00,1265.10,510.94,253.69,102756.00,359.17,0.87,0.99,0.75,0.80,2.01,0.70,aaargaaap Sivrisi
85763.00,1137.09,454.04,241.36,86401.00,330.45,0.85,0.99,0.65,0.83,1.88,0.73,aaargaaap Sivrisi
83008.00,1157.37,481.45,220.28,83541.00,325.10,0.89,0.99,0.64,0.78,2.19,0.68,aaargaaap Sivrisi
88660.00,1171.15,473.41,239.60,89222.00,335.98,0.86,0.99,0.71,0.81,1.98,0.71,aaargaaap Sivrisi
65267.00,1070.16,457.93,182.05,65914.00,288.27,0.92,0.99,0.74,0.72,2.52,0.63,aaargaaap Sivrisi
74428.00,1120.09,473.60,200.36,75046.00,307.84,0.91,0.99,0.66,0.75,2.36,0.65,aaargaaap Sivrisi
86092.00,1220.39,514.09,213.70,87032.00,331.08,0.91,0.99,0.54,0.73,2.41,0.64,aaargaaap Sivrisi
97073.00,1238.13,500.90,247.45,97845.00,351.56,0.87,0.99,0.61,0.80,2.02,0.70,aaargaaap Sivrisi
73873.00,1085.92,443.17,213.52,74764.00,306.69,0.88,0.99,0.69,0.79,2.08,0.69,aaargaaap Sivrisi
76110.00,1175.51,504.11,194.25,76890.00,311.30,0.92,0.99,0.70,0.69,2.60,0.62,aaargaaap Sivrisi
95971.00,1303.77,558.42,219.84,96950.00,349.56,0.92,0.99,0.71,0.71,2.54,0.63,aaargaaap Sivrisi
88634.00,1217.36,505.93,224.06,89534.00,335.94,0.90,0.99,0.74,0.75,2.26,0.66,aaargaaap Sivrisi
77706.00,1125.99,462.33,215.10,78360.00,314.54,0.89,0.99,0.62,0.77,2.15,0.68,aaargaaap Sivrisi
101632.00,1323.28,558.98,232.15,102412.00,359.72,0.91,0.99,0.75,0.73,2.41,0.64,aaargaaap Sivrisi
96168.00,1293.68,545.61,225.11,97215.00,349.92,0.91,0.99,0.54,0.72,2.42,0.64,aaargaaap Sivrisi
85314.00,1187.04,475.51,229.69,86356.00,329.58,0.88,0.99,0.63,0.76,2.07,0.69,aaargaaap Sivrisi
61934.00,1014.24,420.28,188.41,62707.00,280.81,0.89,0.99,0.75,0.76,2.23,0.67,aaargaaap Sivrisi
65789.00,1047.02,424.70,198.03,66544.00,289.42,0.88,0.99,0.59,0.75,2.14,0.68,aaargaaap Sivrisi
76982.00,1142.66,471.20,208.65,78015.00,313.08,0.90,0.99,0.70,0.74,2.26,0.66,aaargaaap Sivrisi
63752.00,1016.12,411.85,197.91,64556.00,284.91,0.88,0.99,0.73,0.78,2.08,0.69,aaargaaap Sivrisi
74014.00,1156.55,496.67,191.65,74728.00,306.98,0.92,0.99,0.67,0.70,2.59,0.62,aaargaaap Sivrisi
74941.00,1034.96,388.84,246.49,75646.00,308.90,0.77,0.99,0.73,0.88,1.58,0.79,aaargaaap Sivrisi
109945.00,1339.45,560.08,250.87,110866.00,374.15,0.89,0.99,0.78,0.77,2.23,0.67,aaargaaap Sivrisi
74272.00,1166.44,501.92,188.99,75425.00,307.52,0.93,0.98,0.64,0.69,2.66,0.61,aaargaaap Sivrisi
67958.00,1075.30,433.41,200.43,69034.00,294.15,0.89,0.98,0.57,0.74,2.16,0.68,aaargaaap Sivrisi
64226.00,1031.79,428.79,191.61,64959.00,285.96,0.89,0.99,0.74,0.76,2.24,0.67,aaargaaap Sivrisi
66684.00,1050.38,440.62,192.95,67302.00,291.38,0.90,0.99,0.73,0.76,2.28,0.66,aaargaaap Sivrisi
105056.00,1277.27,518.91,258.45,105896.00,365.73,0.87,0.99,0.61,0.81,2.01,0.70,aaargaaap Sivrisi
105093.00,1320.36,548.65,244.79,106199.00,365.80,0.89,0.99,0.57,0.76,2.24,0.67,aaargaaap Sivrisi
85803.00,1226.96,528.82,206.79,86510.00,330.53,0.92,0.99,0.54,0.72,2.56,0.63,aaargaaap Sivrisi
71369.00,1102.26,459.41,199.35,72310.00,301.45,0.90,0.99,0.61,0.74,2.30,0.66,aaargaaap Sivrisi
71664.00,1061.81,435.68,210.22,72533.00,302.07,0.88,0.99,0.64,0.80,2.07,0.69,aaargaaap Sivrisi
81001.00,1108.08,442.08,233.75,81872.00,321.14,0.85,0.99,0.72,0.83,1.89,0.73,aaargaaap Sivrisi
71387.00,1137.93,490.08,186.08,72376.00,301.48,0.93,0.99,0.61,0.69,2.63,0.62,aaargaaap Sivrisi
74883.00,1069.28,432.03,221.91,75559.00,308.78,0.86,0.99,0.74,0.82,1.95,0.71,aaargaaap Sivrisi
68526.00,1051.86,434.75,201.58,69134.00,295.38,0.89,0.99,0.65,0.78,2.16,0.68,aaargaaap Sivrisi
88390.00,1237.60,527.51,214.06,89081.00,335.47,0.91,0.99,0.63,0.73,2.46,0.64,aaargaaap Sivrisi
98748.00,1334.83,567.09,223.12,99592.00,354.58,0.92,0.99,0.53,0.70,2.54,0.63,aaargaaap Sivrisi
75848.00,1073.30,431.19,224.87,76621.00,310.76,0.85,0.99,0.68,0.83,1.92,0.72,aaargaaap Sivrisi
84407.00,1175.98,495.97,217.07,84988.00,327.83,0.90,0.99,0.66,0.77,2.28,0.66,aaargaaap Sivrisi
71379.00,1112.93,411.70,222.12,72534.00,301.47,0.84,0.98,0.70,0.72,1.85,0.73,aaargaaap Sivrisi
108264.00,1284.45,519.13,266.30,108964.00,371.28,0.86,0.99,0.67,0.82,1.95,0.72,aaargaaap Sivrisi
67762.00,1135.37,506.04,172.88,68540.00,293.73,0.94,0.99,0.78,0.66,2.93,0.58,aaargaaap Sivrisi
80991.00,1146.53,476.01,217.91,81621.00,321.12,0.89,0.99,0.72,0.77,2.18,0.67,aaargaaap Sivrisi
73320.00,1082.99,447.81,209.46,74067.00,305.54,0.88,0.99,0.59,0.79,2.14,0.68,aaargaaap Sivrisi
64787.00,1056.79,444.28,185.91,65556.00,287.21,0.91,0.99,0.55,0.73,2.39,0.65,aaargaaap Sivrisi
72824.00,1143.77,493.43,189.17,73862.00,304.50,0.92,0.99,0.61,0.70,2.61,0.62,aaargaaap Sivrisi
64338.00,999.81,365.30,227.76,65554.00,286.21,0.78,0.98,0.76,0.81,1.60,0.78,aaargaaap Sivrisi
90412.00,1239.67,523.83,221.17,91379.00,339.29,0.91,0.99,0.74,0.74,2.37,0.65,aaargaaap Sivrisi
75494.00,1200.60,535.57,179.79,76136.00,310.04,0.94,0.99,0.78,0.66,2.98,0.58,aaargaaap Sivrisi
73944.00,1106.77,460.67,204.92,74709.00,306.84,0.90,0.99,0.72,0.76,2.25,0.67,aaargaaap Sivrisi
81185.00,1155.99,486.24,213.29,81776.00,321.51,0.90,0.99,0.74,0.76,2.28,0.66,aaargaaap Sivrisi
71301.00,1063.55,435.48,209.81,72045.00,301.30,0.88,0.99,0.68,0.79,2.08,0.69,aaargaaap Sivrisi
104566.00,1400.50,613.42,219.42,105550.00,364.88,0.93,0.99,0.76,0.67,2.80,0.59,aaargaaap Sivrisi
86092.00,1218.63,520.32,211.10,86861.00,331.08,0.91,0.99,0.75,0.73,2.46,0.64,aaargaaap Sivrisi
107364.00,1313.81,544.61,251.75,108062.00,369.73,0.89,0.99,0.66,0.78,2.16,0.68,aaargaaap Sivrisi
65347.00,1061.52,454.26,183.46,65929.00,288.45,0.91,0.99,0.76,0.73,2.48,0.64,aaargaaap Sivrisi
93014.00,1246.67,519.29,229.18,93928.00,344.14,0.90,0.99,0.75,0.75,2.27,0.66,aaargaaap Sivrisi
80622.00,1123.28,454.56,226.96,81477.00,320.39,0.87,0.99,0.74,0.80,2.00,0.70,aaargaaap Sivrisi
74545.00,1164.65,503.71,191.18,75354.00,308.08,0.93,0.99,0.70,0.69,2.63,0.61,aaargaaap Sivrisi
81665.00,1158.43,476.54,218.66,82439.00,322.46,0.89,0.99,0.66,0.76,2.18,0.68,aaargaaap Sivrisi
78058.00,1123.26,459.29,218.17,78800.00,315.26,0.88,0.99,0.71,0.78,2.11,0.69,aaargaaap Sivrisi
85617.00,1237.64,537.77,203.03,86437.00,330.17,0.93,0.99,0.72,0.70,2.65,0.61,aaargaaap Sivrisi
68421.00,1051.53,427.97,204.66,69170.00,295.15,0.88,0.99,0.75,0.78,2.09,0.69,aaargaaap Sivrisi
75450.00,1123.77,476.68,201.72,76068.00,309.95,0.91,0.99,0.77,0.75,2.36,0.65,aaargaaap Sivrisi
108466.00,1355.94,576.82,240.01,109644.00,371.62,0.91,0.99,0.79,0.74,2.40,0.64,aaargaaap Sivrisi
77930.00,1106.68,446.68,223.14,78859.00,315.00,0.87,0.99,0.68,0.80,2.00,0.71,aaargaaap Sivrisi
95146.00,1192.12,461.17,263.72,96444.00,348.06,0.82,0.99,0.67,0.84,1.75,0.75,aaargaaap Sivrisi
82337.00,1172.14,494.53,212.32,83014.00,323.78,0.90,0.99,0.76,0.75,2.33,0.65,aaargaaap Sivrisi
76702.00,1060.64,407.71,240.50,77425.00,312.51,0.81,0.99,0.66,0.86,1.70,0.77,aaargaaap Sivrisi
97966.00,1238.78,497.92,251.35,98754.00,353.18,0.86,0.99,0.63,0.80,1.98,0.71,aaargaaap Sivrisi
74143.00,1192.18,448.34,212.24,75809.00,307.25,0.88,0.98,0.63,0.66,2.11,0.69,aaargaaap Sivrisi
81992.00,1174.80,494.19,212.92,82907.00,323.10,0.90,0.99,0.69,0.75,2.32,0.65,aaargaaap Sivrisi
58368.00,992.94,422.44,176.21,58799.00,272.61,0.91,0.99,0.58,0.74,2.40,0.65,aaargaaap Sivrisi
85579.00,1206.66,511.75,213.84,86299.00,330.09,0.91,0.99,0.55,0.74,2.39,0.65,aaargaaap Sivrisi
79573.00,1142.27,466.83,217.69,80552.00,318.30,0.88,0.99,0.59,0.77,2.14,0.68,aaargaaap Sivrisi
66859.00,1125.20,485.95,175.80,67728.00,291.77,0.93,0.99,0.50,0.66,2.76,0.60,aaargaaap Sivrisi
74494.00,1116.29,468.30,203.84,75158.00,307.98,0.90,0.99,0.71,0.75,2.30,0.66,aaargaaap Sivrisi
75714.00,1087.86,444.77,217.84,76370.00,310.49,0.87,0.99,0.67,0.80,2.04,0.70,aaargaaap Sivrisi
74525.00,1153.21,478.08,200.05,76573.00,308.04,0.91,0.97,0.56,0.70,2.39,0.64,aaargaaap Sivrisi
52143.00,884.11,328.27,204.28,53205.00,257.66,0.78,0.98,0.73,0.84,1.61,0.78,aaargaaap Sivrisi
75699.00,1130.11,481.89,200.24,76317.00,310.46,0.91,0.99,0.64,0.74,2.41,0.64,aaargaaap Sivrisi
87562.00,1174.51,477.72,234.94,88285.00,333.90,0.87,0.99,0.67,0.80,2.03,0.70,aaargaaap Sivrisi
60455.00,1011.01,412.22,188.43,61359.00,277.44,0.89,0.99,0.75,0.74,2.19,0.67,aaargaaap Sivrisi
81937.00,1167.52,492.40,212.72,82725.00,322.99,0.90,0.99,0.58,0.76,2.31,0.66,aaargaaap Sivrisi
71723.00,1109.77,472.30,194.71,72336.00,302.19,0.91,0.99,0.73,0.73,2.43,0.64,aaargaaap Sivrisi
93323.00,1244.53,519.30,229.44,94506.00,344.71,0.90,0.99,0.75,0.76,2.26,0.66,aaargaaap Sivrisi
72866.00,1075.16,442.36,211.28,73466.00,304.59,0.88,0.99,0.73,0.79,2.09,0.69,aaargaaap Sivrisi
125949.00,1425.96,595.59,269.79,126962.00,400.45,0.89,0.99,0.69,0.78,2.21,0.67,aaargaaap Sivrisi
75382.00,1094.14,447.46,216.16,75986.00,309.81,0.88,0.99,0.62,0.79,2.07,0.69,aaargaaap Sivrisi
72677.00,1138.14,488.59,189.93,73376.00,304.20,0.92,0.99,0.52,0.71,2.57,0.62,aaargaaap Sivrisi
98350.00,1269.54,526.23,238.47,99184.00,353.87,0.89,0.99,0.59,0.77,2.21,0.67,aaargaaap Sivrisi
63720.00,1017.50,424.35,191.75,64566.00,284.83,0.89,0.99,0.73,0.77,2.21,0.67,aaargaaap Sivrisi
74327.00,1105.65,459.19,206.78,74986.00,307.63,0.89,0.99,0.58,0.76,2.22,0.67,aaargaaap Sivrisi
56718.00,973.29,408.92,177.05,57147.00,268.73,0.90,0.99,0.69,0.75,2.31,0.66,aaargaaap Sivrisi
76372.00,1131.00,484.21,201.20,76928.00,311.83,0.91,0.99,0.75,0.75,2.41,0.64,aaargaaap Sivrisi
111027.00,1339.13,556.90,254.23,111852.00,375.98,0.89,0.99,0.77,0.78,2.19,0.68,aaargaaap Sivrisi
77346.00,1118.71,453.59,218.01,78335.00,313.82,0.88,0.99,0.74,0.78,2.08,0.69,aaargaaap Sivrisi
58497.00,959.18,369.32,207.72,59162.00,272.91,0.83,0.99,0.61,0.80,1.78,0.74,aaargaaap Sivrisi
69535.00,1100.59,465.10,190.69,70307.00,297.55,0.91,0.99,0.59,0.72,2.44,0.64,aaargaaap Sivrisi
76901.00,1128.56,468.80,209.56,77636.00,312.91,0.89,0.99,0.57,0.76,2.24,0.67,aaargaaap Sivrisi
88112.00,1189.63,488.30,230.60,89314.00,334.94,0.88,0.99,0.73,0.78,2.12,0.69,aaargaaap Sivrisi
67562.00,1017.26,383.70,228.70,68465.00,293.30,0.80,0.99,0.63,0.82,1.68,0.76,aaargaaap Sivrisi
101656.00,1237.34,488.76,265.68,102295.00,359.77,0.84,0.99,0.72,0.83,1.84,0.74,aaargaaap Sivrisi
65917.00,1018.45,418.86,201.24,66539.00,289.70,0.88,0.99,0.76,0.80,2.08,0.69,aaargaaap Sivrisi
85774.00,1165.62,470.39,232.81,86582.00,330.47,0.87,0.99,0.74,0.79,2.02,0.70,aaargaaap Sivrisi
84892.00,1273.56,557.78,195.41,86259.00,328.77,0.94,0.98,0.61,0.66,2.85,0.59,aaargaaap Sivrisi
68462.00,1024.09,410.45,213.53,68977.00,295.24,0.85,0.99,0.72,0.82,1.92,0.72,aaargaaap Sivrisi
91338.00,1229.23,518.65,224.35,92016.00,341.02,0.90,0.99,0.73,0.76,2.31,0.66,aaargaaap Sivrisi
72243.00,1081.76,439.27,210.45,72987.00,303.29,0.88,0.99,0.75,0.78,2.09,0.69,aaargaaap Sivrisi
73613.00,1086.95,447.99,209.94,74220.00,306.15,0.88,0.99,0.75,0.78,2.13,0.68,aaargaaap Sivrisi
76816.00,1201.86,523.33,190.93,78087.00,312.74,0.93,0.98,0.76,0.67,2.74,0.60,aaargaaap Sivrisi
98464.00,1397.23,610.33,206.24,99519.00,354.07,0.94,0.99,0.56,0.63,2.96,0.58,aaargaaap Sivrisi
80687.00,1193.75,504.91,205.82,81468.00,320.52,0.91,0.99,0.68,0.71,2.45,0.63,aaargaaap Sivrisi
104650.00,1337.58,561.80,237.69,105836.00,365.03,0.91,0.99,0.63,0.74,2.36,0.65,aaargaaap Sivrisi
72356.00,1056.73,416.65,222.76,73449.00,303.52,0.85,0.99,0.72,0.81,1.87,0.73,aaargaaap Sivrisi
86870.00,1223.99,509.76,217.93,87691.00,332.58,0.90,0.99,0.58,0.73,2.34,0.65,aaargaaap Sivrisi
90217.00,1220.47,511.86,224.73,90865.00,338.92,0.90,0.99,0.67,0.76,2.28,0.66,aaargaaap Sivrisi
50731.00,960.18,422.63,154.00,51230.00,254.15,0.93,0.99,0.71,0.69,2.74,0.60,aaargaaap Sivrisi
85325.00,1218.31,520.32,209.38,86287.00,329.60,0.92,0.99,0.70,0.72,2.49,0.63,aaargaaap Sivrisi
95801.00,1281.50,540.37,227.88,96934.00,349.25,0.91,0.99,0.75,0.73,2.37,0.65,aaargaaap Sivrisi
70222.00,1093.27,454.48,200.04,70999.00,299.01,0.90,0.99,0.54,0.74,2.27,0.66,aaargaaap Sivrisi
60553.00,971.57,364.02,217.25,61707.00,277.67,0.80,0.98,0.68,0.81,1.68,0.76,aaargaaap Sivrisi
73120.00,1129.32,483.18,193.18,73754.00,305.12,0.92,0.99,0.63,0.72,2.50,0.63,aaargaaap Sivrisi
97132.00,1310.22,563.95,220.69,98229.00,351.67,0.92,0.99,0.67,0.71,2.56,0.62,aaargaaap Sivrisi
79793.00,1235.87,544.31,187.76,80640.00,318.74,0.94,0.99,0.54,0.66,2.90,0.59,aaargaaap Sivrisi
69949.00,1070.19,448.71,199.24,70727.00,298.43,0.90,0.99,0.72,0.77,2.25,0.67,aaargaaap Sivrisi
69655.00,1082.50,455.81,195.06,70513.00,297.80,0.90,0.99,0.71,0.75,2.34,0.65,aaargaaap Sivrisi
92115.00,1170.35,466.42,251.82,92719.00,342.47,0.84,0.99,0.69,0.85,1.85,0.73,aaargaaap Sivrisi
100401.00,1365.71,593.46,217.32,101603.00,357.54,0.93,0.99,0.62,0.68,2.73,0.60,aaargaaap Sivrisi
89388.00,1196.95,494.68,231.37,90135.00,337.36,0.88,0.99,0.75,0.78,2.14,0.68,aaargaaap Sivrisi
72624.00,1030.93,400.31,233.65,73123.00,304.09,0.81,0.99,0.74,0.86,1.71,0.76,aaargaaap Sivrisi
69490.00,1108.62,476.69,186.06,70219.00,297.45,0.92,0.99,0.52,0.71,2.56,0.62,aaargaaap Sivrisi
73031.00,1090.31,457.04,203.95,73588.00,304.94,0.89,0.99,0.70,0.77,2.24,0.67,aaargaaap Sivrisi
99963.00,1321.00,567.52,225.24,101049.00,356.76,0.92,0.99,0.61,0.72,2.52,0.63,aaargaaap Sivrisi
61860.00,987.52,404.31,195.71,62401.00,280.65,0.88,0.99,0.60,0.80,2.07,0.69,aaargaaap Sivrisi
91710.00,1219.41,498.76,236.07,92599.00,341.71,0.88,0.99,0.74,0.78,2.11,0.69,aaargaaap Sivrisi
73528.00,1120.98,470.49,200.61,74343.00,305.97,0.90,0.99,0.67,0.74,2.35,0.65,aaargaaap Sivrisi
73065.00,1067.89,429.74,217.81,74045.00,305.01,0.86,0.99,0.70,0.81,1.97,0.71,aaargaaap Sivrisi
100776.00,1255.21,508.00,253.54,101767.00,358.21,0.87,0.99,0.67,0.80,2.00,0.71,aaargaaap Sivrisi
82301.00,1206.50,518.87,203.22,83011.00,323.71,0.92,0.99,0.54,0.71,2.55,0.62,aaargaaap Sivrisi
80251.00,1143.50,474.80,216.43,81135.00,319.65,0.89,0.99,0.62,0.77,2.19,0.67,aaargaaap Sivrisi
73958.00,1101.13,454.49,208.01,74727.00,306.87,0.89,0.99,0.69,0.77,2.18,0.68,aaargaaap Sivrisi
94555.00,1271.26,533.28,226.83,95804.00,346.97,0.91,0.99,0.55,0.74,2.35,0.65,aaargaaap Sivrisi
96357.00,1250.21,512.64,240.13,97308.00,350.27,0.88,0.99,0.73,0.77,2.13,0.68,aaargaaap Sivrisi
97110.00,1253.94,517.85,239.26,98045.00,351.63,0.89,0.99,0.59,0.78,2.16,0.68,aaargaaap Sivrisi
64286.00,1028.12,428.50,191.43,64847.00,286.10,0.89,0.99,0.72,0.76,2.24,0.67,aaargaaap Sivrisi
80283.00,1140.20,471.15,217.97,80940.00,319.72,0.89,0.99,0.69,0.78,2.16,0.68,aaargaaap Sivrisi
79317.00,1093.84,439.36,230.44,79905.00,317.79,0.85,0.99,0.66,0.83,1.91,0.72,aaargaaap Sivrisi
91329.00,1237.63,509.13,229.60,92246.00,341.00,0.89,0.99,0.59,0.75,2.22,0.67,aaargaaap Sivrisi
82647.00,1167.31,491.91,214.49,83428.00,324.39,0.90,0.99,0.74,0.76,2.29,0.66,aaargaaap Sivrisi
74478.00,1108.66,464.10,204.68,75065.00,307.94,0.90,0.99,0.64,0.76,2.27,0.66,aaargaaap Sivrisi
107620.00,1391.94,593.73,232.61,108931.00,370.17,0.92,0.99,0.72,0.70,2.55,0.62,aaargaaap Sivrisi
74928.00,1063.25,416.74,231.48,75550.00,308.87,0.83,0.99,0.75,0.83,1.80,0.74,aaargaaap Sivrisi
101189.00,1307.90,538.27,241.21,102562.00,358.94,0.89,0.99,0.65,0.74,2.23,0.67,aaargaaap Sivrisi
76894.00,1163.70,495.58,198.61,77536.00,312.90,0.92,0.99,0.56,0.71,2.50,0.63,aaargaaap Sivrisi
99873.00,1361.05,597.09,213.82,100795.00,356.60,0.93,0.99,0.78,0.68,2.79,0.60,aaargaaap Sivrisi
102794.00,1304.16,539.35,243.59,103596.00,361.78,0.89,0.99,0.70,0.76,2.21,0.67,aaargaaap Sivrisi
71556.00,1095.27,457.36,200.71,72376.00,301.84,0.90,0.99,0.73,0.75,2.28,0.66,aaargaaap Sivrisi
83141.00,1224.74,528.82,202.10,83949.00,325.36,0.92,0.99,0.64,0.70,2.62,0.62,aaargaaap Sivrisi
85765.00,1240.56,535.44,204.93,86648.00,330.45,0.92,0.99,0.76,0.70,2.61,0.62,aaargaaap Sivrisi
96442.00,1227.02,493.25,249.76,97371.00,350.42,0.86,0.99,0.73,0.81,1.97,0.71,aaargaaap Sivrisi
94961.00,1276.16,540.45,224.23,95861.00,347.72,0.91,0.99,0.67,0.73,2.41,0.64,aaargaaap Sivrisi
92369.00,1221.90,499.57,236.00,93072.00,342.94,0.88,0.99,0.60,0.78,2.12,0.69,aaargaaap Sivrisi
96666.00,1267.89,515.72,238.80,97560.00,350.83,0.89,0.99,0.63,0.76,2.16,0.68,aaargaaap Sivrisi
72499.00,1091.72,449.22,206.25,73438.00,303.82,0.89,0.99,0.74,0.76,2.18,0.68,aaargaaap Sivrisi
82850.00,1130.49,453.03,233.37,83496.00,324.79,0.86,0.99,0.72,0.81,1.94,0.72,aaargaaap Sivrisi
85133.00,1240.76,531.59,204.89,86272.00,329.23,0.92,0.99,0.58,0.69,2.59,0.62,aaargaaap Sivrisi
93099.00,1318.93,567.38,209.68,93996.00,344.29,0.93,0.99,0.50,0.67,2.71,0.61,aaargaaap Sivrisi
83734.00,1169.57,484.25,220.45,84419.00,326.52,0.89,0.99,0.62,0.77,2.20,0.67,aaargaaap Sivrisi
75492.00,1119.81,468.65,205.54,76193.00,310.03,0.90,0.99,0.63,0.76,2.28,0.66,aaargaaap Sivrisi
82298.00,1127.57,459.37,228.98,82840.00,323.71,0.87,0.99,0.64,0.81,2.01,0.70,aaargaaap Sivrisi
130071.00,1491.95,621.71,267.30,131713.00,406.95,0.90,0.99,0.59,0.73,2.33,0.65,aaargaaap Sivrisi
87159.00,1198.10,496.99,224.36,88010.00,333.13,0.89,0.99,0.63,0.76,2.22,0.67,aaargaaap Sivrisi
99415.00,1273.36,521.18,244.22,100630.00,355.78,0.88,0.99,0.63,0.77,2.13,0.68,aaargaaap Sivrisi
86036.00,1211.07,501.79,220.43,87340.00,330.98,0.90,0.99,0.60,0.74,2.28,0.66,aaargaaap Sivrisi
67481.00,1076.02,454.95,190.58,68105.00,293.12,0.91,0.99,0.60,0.73,2.39,0.64,aaargaaap Sivrisi
90221.00,1203.87,496.41,231.98,90947.00,338.93,0.88,0.99,0.75,0.78,2.14,0.68,aaargaaap Sivrisi
117001.00,1377.34,567.35,263.62,117934.00,385.97,0.89,0.99,0.69,0.78,2.15,0.68,aaargaaap Sivrisi
80881.00,1184.42,492.19,211.25,81867.00,320.91,0.90,0.99,0.59,0.72,2.33,0.65,aaargaaap Sivrisi
88358.00,1319.89,581.49,193.91,89445.00,335.41,0.94,0.99,0.74,0.64,3.00,0.58,aaargaaap Sivrisi
108795.00,1292.53,517.20,268.92,109637.00,372.19,0.85,0.99,0.74,0.82,1.92,0.72,aaargaaap Sivrisi
88604.00,1243.77,528.78,214.48,89392.00,335.88,0.91,0.99,0.62,0.72,2.47,0.64,aaargaaap Sivrisi
74336.00,1099.84,449.06,211.50,75287.00,307.65,0.88,0.99,0.74,0.77,2.12,0.69,aaargaaap Sivrisi
72007.00,1125.73,480.43,191.84,73086.00,302.79,0.92,0.99,0.64,0.71,2.50,0.63,aaargaaap Sivrisi
70505.00,1064.27,444.67,202.26,70982.00,299.62,0.89,0.99,0.60,0.78,2.20,0.67,aaargaaap Sivrisi
99050.00,1317.45,555.28,227.75,100015.00,355.13,0.91,0.99,0.69,0.72,2.44,0.64,aaargaaap Sivrisi
83422.00,1140.85,445.14,239.34,84230.00,325.91,0.84,0.99,0.66,0.81,1.86,0.73,aaargaaap Sivrisi
81161.00,1147.91,470.98,220.07,82234.00,321.46,0.88,0.99,0.66,0.77,2.14,0.68,aaargaaap Sivrisi
72124.00,1112.70,468.29,196.66,72877.00,303.04,0.91,0.99,0.54,0.73,2.38,0.65,aaargaaap Sivrisi
72269.00,1098.63,462.79,199.33,72971.00,303.34,0.90,0.99,0.72,0.75,2.32,0.66,aaargaaap Sivrisi
58670.00,995.80,422.04,177.34,59180.00,273.31,0.91,0.99,0.61,0.74,2.38,0.65,aaargaaap Sivrisi
94070.00,1280.77,548.46,218.83,94801.00,346.08,0.92,0.99,0.73,0.72,2.51,0.63,aaargaaap Sivrisi
79078.00,1155.81,487.60,206.78,79807.00,317.31,0.91,0.99,0.75,0.74,2.36,0.65,aaargaaap Sivrisi
103396.00,1314.14,546.37,241.59,104231.00,362.83,0.90,0.99,0.63,0.75,2.26,0.66,aaargaaap Sivrisi
99855.00,1293.29,538.96,236.69,100620.00,356.57,0.90,0.99,0.66,0.75,2.28,0.66,aaargaaap Sivrisi
91096.00,1232.65,505.92,230.97,92311.00,340.57,0.89,0.99,0.57,0.75,2.19,0.67,aaargaaap Sivrisi
61779.00,972.72,388.38,202.91,62368.00,280.46,0.85,0.99,0.72,0.82,1.91,0.72,aaargaaap Sivrisi
66784.00,1045.22,433.04,197.29,67349.00,291.60,0.89,0.99,0.69,0.77,2.19,0.67,aaargaaap Sivrisi
72004.00,1082.73,442.58,207.85,72691.00,302.78,0.88,0.99,0.59,0.77,2.13,0.68,aaargaaap Sivrisi
94624.00,1281.47,544.93,221.89,95346.00,347.10,0.91,0.99,0.76,0.72,2.46,0.64,aaargaaap Sivrisi
94732.00,1264.29,528.80,228.81,95643.00,347.30,0.90,0.99,0.69,0.74,2.31,0.66,aaargaaap Sivrisi
62892.00,988.63,399.50,202.72,63450.00,282.98,0.86,0.99,0.70,0.81,1.97,0.71,aaargaaap Sivrisi
85855.00,1160.91,472.95,232.01,86515.00,330.63,0.87,0.99,0.74,0.80,2.04,0.70,aaargaaap Sivrisi
83336.00,1267.73,554.82,192.67,84389.00,325.74,0.94,0.99,0.76,0.65,2.88,0.59,aaargaaap Sivrisi
94469.00,1265.12,527.60,229.11,95567.00,346.82,0.90,0.99,0.71,0.74,2.30,0.66,aaargaaap Sivrisi
90610.00,1206.73,478.25,242.49,91747.00,339.66,0.86,0.99,0.74,0.78,1.97,0.71,aaargaaap Sivrisi
70200.00,1098.41,467.66,191.46,70983.00,298.97,0.91,0.99,0.77,0.73,2.44,0.64,aaargaaap Sivrisi
97605.00,1295.98,535.26,233.10,98507.00,352.53,0.90,0.99,0.57,0.73,2.30,0.66,aaargaaap Sivrisi
88928.00,1200.89,486.56,233.61,90097.00,336.49,0.88,0.99,0.59,0.77,2.08,0.69,aaargaaap Sivrisi
79451.00,1161.01,487.29,208.02,80347.00,318.06,0.90,0.99,0.76,0.74,2.34,0.65,aaargaaap Sivrisi
82347.00,1196.74,503.65,209.07,83084.00,323.80,0.91,0.99,0.72,0.72,2.41,0.64,aaargaaap Sivrisi
88135.00,1208.56,492.33,230.73,89051.00,334.99,0.88,0.99,0.69,0.76,2.13,0.68,aaargaaap Sivrisi
71351.00,1167.66,506.40,180.21,72337.00,301.41,0.93,0.99,0.67,0.66,2.81,0.60,aaargaaap Sivrisi
91417.00,1290.19,558.62,209.19,92193.00,341.17,0.93,0.99,0.54,0.69,2.67,0.61,aaargaaap Sivrisi
63612.00,1045.87,440.06,185.24,64489.00,284.59,0.91,0.99,0.56,0.73,2.38,0.65,aaargaaap Sivrisi
